node_id,is_fraud,ring_id,ring_type,origin_airport,dest_airport,airline_code,departure_unix,seat_class,base_price_usd,remaining_seats
495,0,-1,0,113,105,7,1717852776,0,262.69,89
496,0,-1,0,120,115,7,1721629118,0,432.93,49
497,0,-1,0,119,113,5,1728061223,0,244.13,115
498,0,-1,0,103,117,1,1720210036,2,305.73,41
499,0,-1,0,101,105,5,1749483282,0,639.86,38
500,0,-1,0,116,108,6,1679181239,0,389.11,164
501,0,-1,0,101,119,7,1675499666,0,367.18,113
502,0,-1,0,110,114,1,1653528195,0,368.23,172
503,0,-1,0,108,103,1,1730701026,0,504.71,91
504,0,-1,0,110,107,2,1663782466,0,496.54,94
505,0,-1,0,109,104,3,1743779169,0,997.57,52
506,0,-1,0,103,113,8,1682578049,1,435.52,51
507,0,-1,0,106,105,4,1737291018,0,523.07,5
508,0,-1,0,115,103,5,1717687810,0,244.51,108
509,0,-1,0,102,114,6,1658039177,0,246.35,179
510,0,-1,0,116,113,7,1687014999,0,296.6,98
511,0,-1,0,116,118,1,1663799145,0,134.26,166
512,0,-1,0,107,102,2,1685280178,0,567.46,0
513,0,-1,0,120,104,4,1658716648,1,355.23,72
514,0,-1,0,115,114,1,1731825839,2,146.8,53
515,0,-1,0,108,109,8,1706846595,0,281.39,171
516,0,-1,0,110,120,7,1699058995,0,907.16,5
517,0,-1,0,116,105,6,1655165706,2,265.92,63
518,0,-1,0,110,111,7,1658628200,0,502.59,48
519,0,-1,0,108,118,7,1741390470,2,641.67,162
520,0,-1,0,107,105,8,1740062007,0,411.48,102
521,0,-1,0,120,107,3,1716937690,0,690.01,43
522,0,-1,0,116,118,6,1719895367,0,204.0,93
523,0,-1,0,105,112,7,1687773201,1,316.25,35
524,0,-1,0,112,119,7,1676481550,2,668.53,52
525,0,-1,0,116,118,6,1666989131,3,417.76,152
526,0,-1,0,117,105,6,1656721814,2,381.25,81
527,0,-1,0,108,112,1,1726266688,2,316.11,40
528,0,-1,0,118,108,2,1668319399,2,299.39,88
529,0,-1,0,112,102,5,1688935350,0,244.33,84
530,0,-1,0,108,106,4,1680929191,0,525.94,104
531,0,-1,0,115,117,6,1656594986,2,712.43,61
532,0,-1,0,104,106,5,1716518455,1,687.53,51
533,0,-1,0,114,115,3,1698596669,2,321.23,92
534,0,-1,0,118,102,8,1699601722,0,604.08,157
535,0,-1,0,111,101,4,1743598449,1,443.33,156
536,0,-1,0,101,108,7,1705956622,0,305.45,127
537,0,-1,0,105,106,2,1705842416,3,194.67,115
538,0,-1,0,106,105,2,1652973845,0,326.9,154
539,0,-1,0,120,110,1,1692275689,0,413.6,100
540,0,-1,0,105,108,4,1692840213,1,267.39,30
541,0,-1,0,103,106,4,1701775537,0,237.97,160
542,0,-1,0,112,104,3,1705222367,0,293.01,48
543,0,-1,0,111,102,6,1659328604,0,414.47,103
544,0,-1,0,104,111,7,1736089505,1,157.15,64
545,0,-1,0,115,104,4,1749003405,0,127.12,5
546,0,-1,0,117,111,1,1706724913,1,664.85,158
547,0,-1,0,110,114,6,1706708705,1,214.65,94
548,0,-1,0,112,103,3,1652681317,2,367.03,13
549,0,-1,0,114,102,7,1731640577,0,312.1,178
550,0,-1,0,118,105,1,1671935760,0,307.75,135
551,0,-1,0,120,111,3,1702769724,0,191.9,24
552,0,-1,0,113,102,3,1681425928,1,246.49,38
553,0,-1,0,114,111,8,1695387946,2,175.53,69
554,0,-1,0,115,109,8,1730810814,0,326.09,152
555,0,-1,0,117,108,6,1725318821,3,662.51,138
556,0,-1,0,102,112,5,1710761327,0,549.91,21
557,0,-1,0,111,115,2,1740353080,0,480.53,29
558,0,-1,0,101,108,1,1697617423,0,566.52,100
559,0,-1,0,109,105,8,1725304986,1,510.8,51
560,0,-1,0,117,120,8,1742882401,0,251.89,133
561,0,-1,0,116,117,6,1662936644,0,485.39,39
562,0,-1,0,104,117,6,1685319290,0,266.72,115
563,0,-1,0,110,108,1,1669016644,0,199.25,141
564,0,-1,0,115,105,2,1687059593,0,400.37,105
565,0,-1,0,102,116,4,1712297722,0,263.82,68
566,0,-1,0,108,107,7,1677366575,1,572.6,169
567,0,-1,0,115,104,4,1747999087,0,439.96,74
568,0,-1,0,103,110,4,1733491135,0,202.16,22
569,0,-1,0,119,106,1,1725012413,0,379.62,111
570,0,-1,0,109,105,1,1738081330,0,267.67,39
571,0,-1,0,107,111,1,1662487218,0,487.81,29
572,0,-1,0,107,106,5,1683096705,0,463.12,39
573,0,-1,0,108,103,2,1664654682,3,864.58,116
574,0,-1,0,112,111,6,1658843876,3,536.6,156
575,0,-1,0,120,112,1,1688395181,2,370.68,76
576,0,-1,0,110,119,6,1714877490,3,441.51,73
577,0,-1,0,118,108,5,1720439687,0,242.16,27
578,0,-1,0,103,113,3,1665498517,0,654.74,157
579,0,-1,0,101,106,7,1749939003,0,351.81,21
580,0,-1,0,120,113,2,1708978998,1,223.25,85
581,0,-1,0,107,120,5,1709429442,0,709.57,129
582,0,-1,0,117,119,7,1697179150,0,193.1,164
583,0,-1,0,114,105,2,1748662591,0,252.5,178
584,0,-1,0,114,104,6,1691827731,0,481.16,3
585,0,-1,0,119,113,8,1665357786,1,354.54,84
586,0,-1,0,118,116,2,1683638108,0,315.13,58
587,0,-1,0,105,114,2,1729726219,3,180.33,133
588,0,-1,0,103,112,8,1704294170,0,249.58,28
589,0,-1,0,120,111,3,1696913343,1,337.17,47
590,0,-1,0,118,119,4,1731952797,1,259.18,39
591,0,-1,0,114,113,2,1711360543,0,873.32,129
592,0,-1,0,104,112,6,1674129345,0,230.21,167
593,0,-1,0,104,105,5,1729086513,2,517.64,164
594,0,-1,0,111,118,1,1697288718,1,227.45,153
595,0,-1,0,116,119,5,1732922114,0,83.95,50
596,0,-1,0,102,115,4,1727441783,0,750.94,59
597,0,-1,0,102,116,3,1679293590,2,370.03,80
598,0,-1,0,111,114,8,1720894451,2,184.04,104
599,0,-1,0,109,107,4,1689325013,1,113.97,20
600,0,-1,0,104,111,4,1664128926,0,876.09,0
601,0,-1,0,113,112,4,1728990598,0,335.01,68
602,0,-1,0,105,103,2,1720609858,0,324.98,54
603,0,-1,0,104,112,8,1687971932,2,350.57,80
604,0,-1,0,109,108,2,1747540432,0,310.28,122
605,0,-1,0,116,118,2,1738655791,0,299.52,4
606,0,-1,0,115,113,7,1699553480,0,366.97,151
607,0,-1,0,111,105,2,1709777934,0,745.24,29
608,0,-1,0,107,117,1,1694603171,0,180.36,25
609,0,-1,0,102,114,3,1651625710,3,465.84,97
610,0,-1,0,114,102,1,1740680725,0,123.12,15
611,0,-1,0,116,112,2,1672195225,0,276.82,54
612,0,-1,0,115,117,5,1681627537,0,240.93,134
613,0,-1,0,111,116,4,1737482315,2,118.82,70
614,0,-1,0,103,119,8,1654747349,0,303.32,111
615,0,-1,0,104,105,8,1745320377,0,216.92,127
616,0,-1,0,115,106,1,1707965682,0,570.09,59
617,0,-1,0,119,101,3,1718106602,1,318.62,45
618,0,-1,0,110,101,6,1665145838,1,365.19,28
619,0,-1,0,119,106,2,1741850281,0,673.02,59
620,0,-1,0,102,104,2,1677531838,0,263.59,97
621,0,-1,0,119,114,4,1673399554,0,282.06,162
622,0,-1,0,106,115,7,1734305824,0,285.71,6
623,0,-1,0,101,108,5,1667302392,3,216.45,48
624,0,-1,0,116,109,1,1723508044,1,622.54,53
625,0,-1,0,107,104,2,1709852848,0,557.81,71
626,0,-1,0,110,104,1,1657023337,0,261.02,83
627,0,-1,0,106,116,1,1746436700,0,536.31,13
628,0,-1,0,112,102,2,1659619099,0,823.12,144
629,0,-1,0,112,106,6,1717198453,1,443.93,86
630,0,-1,0,107,113,2,1736700560,0,318.82,6
631,0,-1,0,110,113,7,1675733068,0,219.97,4
632,0,-1,0,120,102,8,1722701090,2,381.32,103
633,0,-1,0,120,106,5,1652685577,0,176.91,38
634,0,-1,0,116,113,3,1705501024,0,372.9,102
635,0,-1,0,118,111,3,1742273909,2,397.36,94
636,0,-1,0,117,118,1,1650361624,0,253.85,176
637,0,-1,0,113,102,2,1720127080,1,885.45,121
638,0,-1,0,103,118,3,1685480191,0,375.25,13
639,0,-1,0,117,107,5,1731187015,1,803.0,33
640,0,-1,0,103,116,8,1717717596,0,308.89,62
641,0,-1,0,104,110,2,1661212316,0,159.41,92
642,0,-1,0,101,104,4,1745410827,0,463.27,129
643,0,-1,0,107,114,8,1706296591,2,208.75,23
644,0,-1,0,103,118,3,1684553699,2,336.86,54
645,0,-1,0,109,103,5,1705301300,0,451.94,121
646,0,-1,0,101,106,1,1660143505,0,438.11,35
647,0,-1,0,120,101,2,1719611635,0,276.26,151
648,0,-1,0,102,107,4,1668877889,1,183.04,58
649,0,-1,0,103,119,3,1709476250,0,551.35,102
650,0,-1,0,114,112,2,1698346865,0,573.78,171
651,0,-1,0,102,113,4,1653360996,0,550.29,28
652,0,-1,0,104,117,1,1663670877,0,549.21,75
653,0,-1,0,109,108,6,1722873286,0,545.07,104
654,0,-1,0,120,101,7,1745670399,0,375.23,89
655,0,-1,0,119,103,3,1694606097,3,172.6,46
656,0,-1,0,107,101,1,1670590244,0,192.94,4
657,0,-1,0,103,119,8,1703080382,0,478.49,98
658,0,-1,0,102,110,6,1736805393,0,376.07,18
659,0,-1,0,107,101,4,1729744661,2,168.19,127
660,0,-1,0,104,117,4,1659247734,0,163.6,152
661,0,-1,0,119,102,3,1719323256,0,751.56,4
662,0,-1,0,108,104,5,1706274155,0,389.65,158
663,0,-1,0,104,107,7,1687412443,0,323.93,28
664,0,-1,0,109,114,7,1663714471,1,302.25,106
665,0,-1,0,117,101,1,1739458811,0,115.01,6
666,0,-1,0,106,108,5,1743493120,1,249.99,86
667,0,-1,0,107,117,3,1677503886,0,564.89,105
668,0,-1,0,114,107,6,1682916780,0,257.91,116
669,0,-1,0,101,118,1,1736799192,0,320.39,153
670,0,-1,0,114,109,1,1715853921,0,528.32,164
671,0,-1,0,106,101,7,1698260524,0,469.66,166
672,0,-1,0,111,114,5,1743883652,0,302.75,170
673,0,-1,0,103,117,6,1674062193,0,236.28,175
674,0,-1,0,117,119,1,1722968707,1,358.8,19
675,0,-1,0,117,102,7,1694029286,2,341.06,94
676,0,-1,0,117,116,5,1686898377,0,128.67,45
677,0,-1,0,115,114,2,1704004037,0,421.57,92
678,0,-1,0,105,112,5,1656404538,0,767.99,141
679,0,-1,0,118,106,3,1677356035,0,360.97,118
680,0,-1,0,107,111,1,1737847215,2,499.11,130
681,0,-1,0,111,104,8,1748460737,0,620.13,27
682,0,-1,0,120,111,4,1682233877,0,106.74,56
683,0,-1,0,116,106,1,1654043193,0,335.29,26
684,0,-1,0,107,101,6,1725654696,0,153.22,6
685,0,-1,0,114,117,6,1650099246,0,451.51,114
686,0,-1,0,115,106,2,1740230320,0,388.56,46
687,0,-1,0,109,110,3,1650671578,0,326.45,16
688,0,-1,0,116,102,4,1680125618,0,139.31,146
689,0,-1,0,111,109,7,1696812503,0,290.0,73
690,0,-1,0,117,116,8,1667304147,0,231.24,167
691,0,-1,0,115,107,7,1740384542,1,761.71,101
692,0,-1,0,116,105,4,1679404019,0,110.21,105
693,0,-1,0,113,111,2,1707147616,1,341.3,146
694,0,-1,0,108,107,7,1740044999,0,331.62,74
695,0,-1,0,112,113,6,1652967427,0,398.47,102
696,0,-1,0,114,112,3,1701909106,1,148.04,172
697,0,-1,0,120,105,8,1739181213,0,429.71,135
698,0,-1,0,102,111,7,1702789554,2,889.92,93
699,0,-1,0,112,108,5,1749134320,0,280.21,77
700,0,-1,0,108,117,4,1698472102,0,149.81,8
701,0,-1,0,101,104,6,1679817347,0,216.36,143
702,0,-1,0,104,116,3,1684141491,0,347.55,159
703,0,-1,0,105,109,3,1697095213,0,926.99,29
704,0,-1,0,103,105,4,1736368203,0,152.53,26
705,0,-1,0,106,110,1,1729910744,0,448.26,92
706,0,-1,0,112,109,5,1721106935,0,257.37,159
707,0,-1,0,104,106,3,1731219055,2,567.19,101
708,0,-1,0,105,116,2,1726194817,0,180.15,160
709,0,-1,0,106,109,5,1688701711,2,323.47,131
710,0,-1,0,104,115,1,1726573910,1,292.43,106
711,0,-1,0,114,108,8,1730071297,0,752.99,134
712,0,-1,0,108,115,4,1656059644,2,164.53,59
713,0,-1,0,101,105,8,1706723135,2,394.8,156
714,0,-1,0,105,109,3,1676445647,0,458.71,23
715,0,-1,0,109,119,1,1700059615,0,208.47,25
716,0,-1,0,120,105,6,1689996682,0,312.29,58
717,0,-1,0,118,113,6,1694086494,0,418.06,65
718,0,-1,0,106,120,5,1674544534,0,219.84,49
719,0,-1,0,114,108,5,1727563033,1,289.11,159
720,0,-1,0,104,103,1,1725373270,0,438.88,173
721,0,-1,0,112,109,1,1706777314,0,525.02,147
722,0,-1,0,110,111,3,1721354559,2,218.51,5
723,0,-1,0,109,102,7,1677839967,0,658.94,63
724,0,-1,0,109,118,3,1744284639,0,505.44,37
725,0,-1,0,115,107,1,1700200166,0,322.95,28
726,0,-1,0,102,111,2,1741418316,2,436.5,163
727,0,-1,0,105,108,4,1683965819,0,320.27,38
728,0,-1,0,103,112,3,1734524198,0,221.44,109
729,0,-1,0,118,116,8,1687326627,0,413.26,57
730,0,-1,0,102,117,6,1650135012,0,135.98,30
731,0,-1,0,102,104,1,1709461659,3,684.77,62
732,0,-1,0,107,108,1,1673730193,0,489.44,108
733,0,-1,0,105,116,4,1678344605,0,261.98,53
734,0,-1,0,101,109,8,1658763526,0,599.32,43
735,0,-1,0,102,111,2,1716078895,1,241.34,59
736,0,-1,0,117,115,7,1668380815,3,338.04,136
737,0,-1,0,117,118,7,1688131046,2,599.02,131
738,0,-1,0,110,112,6,1706640478,2,289.51,92
739,0,-1,0,114,117,7,1735503743,0,759.29,173
740,0,-1,0,102,116,8,1671182592,0,672.87,163
741,0,-1,0,118,104,8,1672011830,1,375.53,45
742,0,-1,0,116,109,2,1696314944,2,294.0,34
743,0,-1,0,102,101,6,1670349162,2,403.92,45
744,0,-1,0,112,105,1,1724440358,0,331.88,92
745,0,-1,0,110,112,3,1698113432,0,429.81,47
746,0,-1,0,104,105,8,1697674297,0,195.66,58
747,0,-1,0,102,116,7,1733359659,0,437.37,92
748,0,-1,0,106,113,8,1687035092,1,180.12,173
749,0,-1,0,116,109,4,1699967424,0,316.46,126
750,0,-1,0,102,120,1,1699139599,2,232.85,150
751,0,-1,0,107,111,8,1669489548,0,211.5,172
752,0,-1,0,114,112,2,1718645633,0,302.09,58
753,0,-1,0,112,102,6,1704409584,1,461.32,116
754,0,-1,0,106,101,1,1677317054,0,485.21,37
755,0,-1,0,101,106,2,1695292366,0,467.88,119
756,0,-1,0,105,116,5,1734055466,0,370.27,24
757,0,-1,0,109,114,4,1749101317,0,469.03,77
758,0,-1,0,116,117,7,1691729038,0,258.78,112
759,0,-1,0,115,111,5,1678607356,0,226.15,48
760,0,-1,0,113,120,4,1692303567,0,143.54,111
761,0,-1,0,120,106,4,1721245592,0,240.83,123
762,0,-1,0,106,109,6,1736216673,1,299.04,115
763,0,-1,0,108,115,6,1673626757,0,482.84,91
764,0,-1,0,119,106,7,1689096061,0,524.45,68
765,0,-1,0,103,116,6,1720624411,0,168.69,145
766,0,-1,0,101,118,1,1684371007,2,209.93,50
767,0,-1,0,101,111,2,1712011262,0,130.82,151
768,0,-1,0,120,104,7,1661987913,3,280.14,37
769,0,-1,0,101,104,2,1651997992,0,716.49,94
770,0,-1,0,118,110,8,1696362575,3,450.36,104
771,0,-1,0,119,102,7,1742893001,0,281.59,151
772,0,-1,0,113,110,6,1702316796,2,88.89,133
773,0,-1,0,101,106,7,1663349583,0,377.58,132
774,0,-1,0,116,120,2,1703034501,0,267.22,17
775,0,-1,0,116,110,5,1704701622,2,284.25,5
776,0,-1,0,110,117,3,1688637393,0,280.19,72
777,0,-1,0,110,119,4,1716046114,0,188.18,155
778,0,-1,0,104,117,3,1742294341,0,675.57,44
779,0,-1,0,111,115,1,1663885138,2,303.45,142
780,0,-1,0,112,105,6,1653602490,0,344.81,80
781,0,-1,0,107,106,4,1699769712,0,220.2,166
782,0,-1,0,117,104,3,1710830075,0,345.77,57
783,0,-1,0,115,104,7,1737574601,0,402.38,60
784,0,-1,0,119,113,7,1721491688,0,140.07,36
785,0,-1,0,119,103,6,1660600249,0,437.65,95
786,0,-1,0,103,120,8,1677384836,0,174.28,76
787,0,-1,0,114,110,2,1693209042,0,172.27,103
788,0,-1,0,103,120,6,1669697982,0,612.71,163
789,0,-1,0,114,102,6,1699348415,1,289.73,107
790,0,-1,0,109,102,2,1673422567,0,194.77,78
791,0,-1,0,103,105,1,1749044217,3,240.27,97
792,0,-1,0,115,109,7,1682357343,0,294.26,120
793,0,-1,0,117,102,6,1683966246,0,196.31,48
794,0,-1,0,107,119,4,1680135390,0,107.94,96
795,0,-1,0,104,116,2,1674213487,0,402.46,110
796,0,-1,0,104,119,1,1692495797,0,332.37,101
797,0,-1,0,116,110,1,1682423661,0,226.38,129
798,0,-1,0,107,108,8,1723255015,2,402.72,143
799,0,-1,0,114,120,4,1714764062,0,692.44,162
800,0,-1,0,113,115,5,1731196124,0,469.43,22
801,0,-1,0,116,117,4,1654171602,0,321.27,147
802,0,-1,0,114,103,8,1725068551,0,269.38,86
803,0,-1,0,106,107,3,1658297741,2,540.03,129
804,0,-1,0,111,104,4,1715471296,2,427.73,149
805,0,-1,0,120,106,4,1692443714,3,195.94,144
806,0,-1,0,104,115,5,1670847568,1,371.41,21
807,0,-1,0,115,114,8,1738223410,0,290.93,32
808,0,-1,0,112,109,2,1659691372,0,276.23,5
809,0,-1,0,112,109,2,1743203766,0,411.56,81
810,0,-1,0,115,106,3,1696795130,2,283.59,97
811,0,-1,0,113,101,1,1717172059,0,292.11,32
812,0,-1,0,117,111,2,1665133404,0,378.67,39
813,0,-1,0,113,103,6,1701292308,0,417.74,162
814,0,-1,0,112,109,3,1681356492,0,465.67,163
815,0,-1,0,101,115,8,1698937136,0,535.81,93
816,0,-1,0,117,116,5,1683960595,0,167.62,138
817,0,-1,0,107,118,3,1702141685,3,453.66,87
818,0,-1,0,118,112,4,1692241950,0,443.03,179
819,0,-1,0,116,110,7,1701634431,1,327.41,163
820,0,-1,0,109,101,5,1664316620,0,325.16,91
821,0,-1,0,102,118,6,1667211777,0,248.86,143
822,0,-1,0,101,116,4,1701157380,0,403.25,85
823,0,-1,0,102,114,4,1657741846,0,272.14,74
824,0,-1,0,109,107,4,1721768141,0,373.33,104
825,0,-1,0,101,102,4,1673063177,0,406.52,37
826,0,-1,0,118,111,4,1666374284,0,295.95,114
827,0,-1,0,109,119,5,1713918285,3,218.7,82
828,0,-1,0,120,106,3,1721423848,0,574.69,142
829,0,-1,0,111,120,6,1717941544,1,327.05,161
830,0,-1,0,114,117,4,1698959835,2,1030.98,165
831,0,-1,0,103,118,1,1744774826,0,136.69,88
832,0,-1,0,119,112,7,1677979578,0,438.11,17
833,0,-1,0,114,117,8,1660236225,0,486.81,152
834,0,-1,0,103,102,1,1724618130,1,436.76,122
835,0,-1,0,111,102,6,1670248534,1,243.62,11
836,0,-1,0,106,109,5,1706755028,0,239.18,60
837,0,-1,0,102,104,3,1718452697,0,316.04,134
838,0,-1,0,110,107,7,1671841133,2,549.27,159
839,0,-1,0,104,120,4,1675578065,3,243.58,84
840,0,-1,0,114,108,6,1656716276,0,307.03,145
841,0,-1,0,117,110,6,1715530684,1,671.84,24
842,0,-1,0,110,120,5,1721800585,0,138.84,56
843,0,-1,0,120,101,5,1730019994,0,234.48,27
844,0,-1,0,104,110,1,1734618152,0,414.89,100
845,0,-1,0,109,111,8,1677900980,3,295.07,78
846,0,-1,0,106,111,8,1718586730,0,424.89,89
847,0,-1,0,116,112,1,1725693633,3,212.44,22
848,0,-1,0,116,115,1,1671160258,0,390.85,169
849,0,-1,0,118,117,5,1720001015,0,162.63,23
850,0,-1,0,116,112,1,1739660691,0,274.84,179
851,0,-1,0,105,112,8,1710474871,0,440.6,35
852,0,-1,0,102,116,5,1730957920,0,145.52,31
853,0,-1,0,112,120,3,1718806173,0,432.81,33
854,0,-1,0,107,119,6,1651221546,0,514.84,32
855,0,-1,0,107,116,1,1652568332,1,309.04,93
856,0,-1,0,117,115,1,1694445636,2,419.35,111
857,0,-1,0,101,118,4,1708954912,0,1695.13,148
858,0,-1,0,113,102,2,1739046336,0,875.74,99
859,0,-1,0,117,108,8,1744157746,2,204.28,18
860,0,-1,0,110,117,7,1717886043,0,369.83,12
861,0,-1,0,116,111,7,1739496484,0,188.56,22
862,0,-1,0,102,105,6,1684340580,1,325.88,170
863,0,-1,0,111,114,7,1705707200,0,288.92,32
864,0,-1,0,102,112,8,1673953604,3,539.44,124
865,0,-1,0,114,110,6,1721028414,0,382.19,43
866,0,-1,0,117,120,6,1709729535,0,236.14,21
867,0,-1,0,109,103,4,1653614260,0,301.25,51
868,0,-1,0,102,104,5,1671034027,1,402.17,30
869,0,-1,0,118,114,1,1745889040,0,204.54,93
870,0,-1,0,110,105,7,1701122706,0,269.03,164
871,0,-1,0,115,116,5,1703799386,1,406.23,36
872,0,-1,0,114,105,3,1704706034,0,342.88,79
873,0,-1,0,107,104,7,1718041119,1,300.64,143
874,0,-1,0,112,106,4,1740527636,2,332.0,107
875,0,-1,0,108,118,2,1699248938,0,100.58,66
876,0,-1,0,105,104,3,1744157826,0,373.52,139
877,0,-1,0,106,101,5,1678767016,0,205.65,54
878,0,-1,0,120,105,5,1675439423,0,350.11,68
879,0,-1,0,105,103,1,1746160667,2,438.87,55
880,0,-1,0,102,108,5,1650565933,2,550.47,102
881,0,-1,0,120,106,3,1695719599,0,335.13,7
882,0,-1,0,113,119,1,1740461794,0,259.2,82
883,0,-1,0,106,112,1,1663090987,3,404.87,151
884,0,-1,0,114,118,5,1673561308,0,158.81,60
885,0,-1,0,106,101,7,1723007421,0,264.03,75
886,0,-1,0,105,120,2,1736503854,0,245.14,27
887,0,-1,0,119,120,2,1659350661,0,308.4,163
888,0,-1,0,102,101,4,1661204969,0,800.91,117
889,0,-1,0,117,113,8,1694830738,0,260.81,82
890,0,-1,0,105,114,7,1711603238,1,233.69,50
891,0,-1,0,115,106,5,1749781569,2,146.28,94
892,0,-1,0,103,115,3,1651624348,0,208.18,64
893,0,-1,0,118,105,7,1694596898,0,198.93,3
894,0,-1,0,110,115,2,1695890128,0,715.9,71
895,0,-1,0,116,108,3,1725185627,0,321.26,106
896,0,-1,0,119,103,1,1672889381,0,226.78,54
897,0,-1,0,112,116,2,1723360351,0,396.84,15
898,0,-1,0,120,118,6,1653046742,1,233.26,100
899,0,-1,0,116,105,5,1717445124,0,300.55,138
900,0,-1,0,117,110,5,1661442076,1,399.01,16
901,0,-1,0,102,108,1,1668740103,3,164.21,5
902,0,-1,0,103,108,3,1720505952,0,198.32,176
903,0,-1,0,106,109,1,1697615695,0,665.26,122
904,0,-1,0,106,107,6,1736156627,1,404.67,138
905,0,-1,0,107,115,8,1749749809,0,247.68,43
906,0,-1,0,102,104,6,1748233481,0,242.62,135
907,0,-1,0,118,112,3,1658626873,0,1111.35,157
908,0,-1,0,109,117,2,1680760987,0,514.61,147
909,0,-1,0,112,102,6,1716270507,2,482.55,142
910,0,-1,0,113,114,7,1657137579,2,370.44,91
911,0,-1,0,104,118,2,1737170592,1,409.04,89
912,0,-1,0,105,108,8,1736906276,0,203.38,78
913,0,-1,0,108,101,5,1683868749,3,372.49,166
914,0,-1,0,107,114,3,1743767192,0,492.0,154
915,0,-1,0,120,103,7,1693080309,1,208.82,54
916,0,-1,0,116,107,3,1708222530,0,227.16,24
917,0,-1,0,111,113,2,1714772215,0,285.87,168
918,0,-1,0,110,103,5,1677735532,0,387.29,152
919,0,-1,0,106,104,3,1665163473,0,293.51,80
920,0,-1,0,114,113,1,1684036377,1,381.86,176
921,0,-1,0,111,105,1,1650092610,0,209.08,62
922,0,-1,0,106,112,6,1741839621,0,378.48,152
923,0,-1,0,109,105,5,1730264594,0,85.88,142
924,0,-1,0,117,109,1,1660736584,0,235.39,52
925,0,-1,0,114,117,4,1695476929,0,395.38,18
926,0,-1,0,108,113,8,1684034446,2,283.34,123
927,0,-1,0,109,103,8,1653491579,0,424.37,122
928,0,-1,0,101,103,4,1663238529,0,412.8,61
929,0,-1,0,115,107,7,1749690942,0,385.94,50
930,0,-1,0,109,120,7,1722859364,0,97.6,76
931,0,-1,0,114,116,4,1689995123,1,355.8,30
932,0,-1,0,110,105,8,1727572581,3,699.8,137
933,0,-1,0,118,107,3,1663388906,0,715.48,90
934,0,-1,0,120,109,1,1684640674,1,482.3,47
935,0,-1,0,112,109,4,1706692918,0,849.99,75
936,0,-1,0,112,102,3,1664861983,0,311.74,134
937,0,-1,0,106,120,7,1657016009,0,266.12,45
938,0,-1,0,105,102,7,1691002971,0,250.78,22
939,0,-1,0,113,107,8,1740930131,1,443.83,33
940,0,-1,0,107,101,3,1713833996,0,828.61,81
941,0,-1,0,108,115,5,1657158730,0,197.03,104
942,0,-1,0,112,108,8,1661080439,0,386.3,5
943,0,-1,0,104,107,7,1742412464,0,244.03,113
944,0,-1,0,109,119,8,1743211344,0,323.39,86
945,0,-1,0,118,117,2,1693840709,0,293.5,15
946,0,-1,0,115,111,5,1720941291,0,355.22,116
947,0,-1,0,120,101,8,1650605811,0,205.93,84
948,0,-1,0,116,102,7,1715549136,0,1164.86,166
949,0,-1,0,118,105,4,1746694713,2,222.85,128
950,0,-1,0,108,115,2,1718455142,0,356.29,135
951,0,-1,0,106,119,5,1681583148,0,206.48,80
952,0,-1,0,110,114,5,1725800176,0,242.09,77
953,0,-1,0,107,101,4,1731477534,1,299.61,131
954,0,-1,0,110,112,4,1707901610,0,227.79,155
955,0,-1,0,110,108,6,1692802818,0,566.55,129
956,0,-1,0,110,120,8,1705238478,1,377.73,85
957,0,-1,0,113,108,8,1691128075,0,220.66,175
958,0,-1,0,108,117,7,1740897300,0,212.42,7
959,0,-1,0,113,120,2,1683221277,2,381.34,72
960,0,-1,0,117,101,7,1665600834,2,276.36,116
961,0,-1,0,114,106,3,1689484089,0,388.55,21
962,0,-1,0,109,113,6,1727542445,0,107.73,13
963,0,-1,0,107,116,7,1658674576,2,496.03,123
964,0,-1,0,113,112,5,1677871018,0,317.61,51
965,0,-1,0,106,119,7,1716221292,0,195.33,71
966,0,-1,0,120,105,8,1713533424,0,161.62,93
967,0,-1,0,114,105,6,1701931390,0,201.65,103
968,0,-1,0,107,113,8,1686346781,0,737.44,136
969,0,-1,0,108,112,6,1735985005,2,156.17,19
970,0,-1,0,117,114,6,1749971485,0,278.59,85
971,0,-1,0,111,109,6,1719199336,0,171.92,177
972,0,-1,0,110,113,6,1729239564,0,215.92,160
973,0,-1,0,104,118,2,1721016694,0,332.27,92
974,0,-1,0,103,105,4,1671671231,0,476.53,7
975,0,-1,0,108,119,7,1682397954,2,504.26,105
976,0,-1,0,103,118,8,1688967118,0,433.26,102
977,0,-1,0,114,117,2,1684135332,0,887.57,57
978,0,-1,0,108,114,5,1725771652,0,272.23,48
979,0,-1,0,105,110,6,1665373527,0,845.93,176
980,0,-1,0,111,113,4,1735834267,0,236.0,113
981,0,-1,0,119,120,5,1730067181,0,263.4,144
982,0,-1,0,113,114,5,1672781115,1,124.75,158
983,0,-1,0,113,119,8,1673668400,2,120.62,14
984,0,-1,0,107,114,2,1720145249,0,153.23,28
985,0,-1,0,120,105,1,1651175607,0,452.73,66
986,0,-1,0,112,113,6,1730923646,0,914.67,12
987,0,-1,0,112,118,4,1655982366,0,239.4,83
988,0,-1,0,119,106,8,1726808129,0,460.88,40
989,0,-1,0,107,105,3,1710258438,0,279.7,113
990,0,-1,0,103,105,1,1684265347,1,168.02,153
991,0,-1,0,112,113,2,1741682060,0,441.07,30
