node_id,is_fraud,ring_id,ring_type,booking_value_usd,lead_time_days,duration_nights,is_cancelled,is_refunded,chargeback_flag,booking_channel,passengers,timestamp_unix
1285,1,23,1,757.59,7,0,1,1,1,2,1,1739637942
1286,1,23,1,775.49,4,0,1,1,1,0,4,1697949636
1287,1,23,1,624.39,3,0,1,1,1,2,4,1635751873
1288,1,23,1,407.11,2,0,1,1,1,2,3,1665080491
1289,1,23,1,302.24,2,0,0,0,0,2,4,1720690320
1290,1,23,1,860.39,6,0,1,1,1,2,1,1701291432
1291,1,23,1,324.35,3,0,1,1,1,0,3,1661048994
1292,1,23,1,741.59,1,0,1,1,1,2,1,1667878657
1293,1,23,1,745.43,1,0,1,1,1,2,1,1629812334
1294,1,23,1,418.79,2,0,1,1,1,0,1,1668449342
1295,1,23,1,939.47,4,0,0,0,0,0,1,1706197468
1296,1,23,1,664.58,2,0,1,1,1,2,1,1613275495
1297,1,23,1,1064.48,5,0,1,1,1,2,4,1733461597
1298,1,23,1,457.21,5,0,1,1,1,2,4,1629753001
1299,1,23,1,771.84,2,0,1,1,1,0,1,1636165185
1300,1,23,1,311.23,3,0,1,1,1,2,4,1645058800
1301,1,23,1,980.31,3,0,1,1,1,2,3,1637325880
1302,1,23,1,626.92,4,0,1,1,1,2,2,1749392539
1303,1,23,1,952.22,1,0,1,1,1,0,2,1700929530
1304,1,23,1,1003.75,2,0,1,1,1,0,2,1745739064
1305,1,23,1,866.6,5,0,0,0,0,0,4,1673285718
1306,1,23,1,859.57,5,0,1,1,1,0,4,1673517590
1307,1,23,1,1082.01,2,0,0,0,0,0,2,1659494281
1308,1,23,1,859.99,2,0,0,0,0,0,4,1717491587
1309,1,23,1,646.08,1,0,1,1,1,0,1,1653027894
1310,1,23,1,997.72,5,0,0,0,0,2,2,1744023416
1311,1,23,1,510.68,6,0,1,1,1,2,3,1624491422
1312,1,23,1,654.05,4,0,1,1,1,0,3,1646532591
1313,1,23,1,879.74,7,0,1,1,1,0,1,1743364447
1314,1,23,1,412.92,5,0,1,1,1,2,2,1685416590
1315,1,23,1,335.02,2,0,1,1,1,2,4,1663583616
1316,1,23,1,804.42,1,0,1,1,1,2,1,1705477779
1317,1,23,1,509.55,4,0,1,1,1,2,4,1600759324
1318,1,23,1,437.89,1,0,1,1,1,2,3,1695512989
1319,1,23,1,285.73,2,0,1,1,1,0,3,1644415222
1320,1,23,1,958.89,4,0,1,1,1,2,4,1648283036
1321,1,23,1,938.07,4,0,1,1,1,0,2,1662462602
1322,1,23,1,820.6,3,0,1,1,1,0,2,1644233932
1323,1,23,1,459.58,5,0,1,1,1,2,2,1695722126
1324,1,23,1,804.55,6,0,1,1,1,0,4,1644334097
1325,1,23,1,936.78,5,0,1,1,1,0,1,1682893595
1326,1,24,1,359.65,2,0,1,1,1,0,2,1727057764
1327,1,24,1,495.99,5,0,1,1,1,0,3,1652335890
1328,1,24,1,889.35,3,0,0,0,0,2,1,1620228590
1329,1,24,1,344.0,5,0,0,0,0,2,1,1627017183
1330,1,24,1,772.01,5,0,1,1,1,0,2,1681254709
1331,1,24,1,673.12,6,0,1,1,1,2,2,1733422686
1332,1,24,1,854.73,6,0,1,1,1,0,1,1616281352
1333,1,24,1,1082.47,6,0,1,1,1,0,1,1656228383
1334,1,24,1,1048.79,7,0,1,1,1,2,4,1645535495
1335,1,24,1,1045.57,6,0,0,0,0,2,2,1675425893
1336,1,24,1,1097.15,3,0,1,1,1,2,1,1679446969
1337,1,24,1,977.0,7,0,1,1,1,2,2,1707559917
1338,1,25,1,679.75,1,0,1,1,1,0,3,1614628283
1339,1,25,1,517.05,3,0,1,1,1,0,1,1681719619
1340,1,25,1,667.12,6,0,0,0,0,2,2,1724999162
1341,1,25,1,329.15,5,0,1,1,1,0,4,1647972273
1342,1,25,1,451.28,3,0,0,0,0,2,2,1748682715
1343,1,25,1,1067.36,5,0,1,1,1,0,1,1607180606
1344,1,25,1,951.47,4,0,1,1,1,0,1,1722978103
1345,1,25,1,314.6,1,0,0,0,0,2,3,1611053691
1346,1,25,1,1073.85,5,0,1,1,1,2,4,1611197473
1347,1,25,1,870.69,7,0,1,1,1,2,4,1664707883
1348,1,25,1,831.65,3,0,0,0,0,0,1,1650327991
1349,1,25,1,750.85,7,0,0,0,0,2,1,1748927786
1350,1,25,1,338.7,6,0,0,0,0,0,1,1604666655
1351,1,25,1,425.67,7,0,0,0,0,2,3,1743369583
1352,1,25,1,827.84,2,0,0,0,0,0,4,1703316968
1353,1,25,1,967.58,2,0,0,0,0,2,1,1713633094
1354,1,25,1,842.71,4,0,1,1,1,2,3,1710640712
1355,1,25,1,812.97,4,0,0,0,0,2,3,1626778501
1356,1,25,1,826.71,1,0,1,1,1,2,1,1672800437
1357,1,25,1,974.65,2,0,1,1,1,0,3,1735029909
1358,1,25,1,338.14,5,0,0,0,0,2,3,1729008068
1359,1,25,1,297.69,3,0,1,1,1,0,4,1669548268
1360,1,25,1,781.74,3,0,1,1,1,2,2,1728215605
1361,1,25,1,980.67,2,0,1,1,1,0,2,1652066456
1362,1,25,1,509.69,2,0,1,1,1,0,4,1675508611
1363,1,25,1,1000.99,3,0,1,1,1,2,1,1749061465
1364,1,25,1,777.17,6,0,1,1,1,0,4,1708574452
1365,1,25,1,520.05,7,0,0,0,0,2,3,1707747212
1366,1,25,1,310.82,5,0,0,0,0,2,4,1617118003
1367,1,25,1,954.03,2,0,0,0,0,0,1,1731224965
1368,1,25,1,563.61,1,0,0,0,0,0,3,1622918807
1369,1,25,1,810.4,7,0,1,1,1,0,3,1609970849
1370,1,25,1,837.73,6,0,1,1,1,0,1,1747733347
1371,1,25,1,414.62,4,0,0,0,0,2,4,1650352827
1372,1,25,1,376.7,1,0,1,1,1,0,2,1727117880
1373,1,25,1,1045.11,3,0,1,1,1,2,3,1748073674
1374,1,25,1,588.33,3,0,1,1,1,0,2,1609519731
1375,1,25,1,981.58,3,0,1,1,1,0,2,1744130109
1376,1,25,1,1057.16,5,0,0,0,0,0,1,1685093645
1377,1,25,1,580.6,1,0,1,1,1,2,3,1724754040
1378,1,25,1,463.92,2,0,0,0,0,0,3,1608161953
1379,1,25,1,501.75,5,0,1,1,1,0,4,1685201552
1380,1,25,1,607.68,2,0,1,1,1,2,4,1718934316
1381,1,25,1,381.95,1,0,1,1,1,0,4,1659479135
1382,1,25,1,324.53,1,0,1,1,1,2,2,1663658410
1383,1,25,1,308.92,4,0,1,1,1,2,1,1671185807
1384,1,25,1,1069.29,1,0,1,1,1,2,3,1711193379
1385,1,25,1,831.85,5,0,1,1,1,0,4,1651190069
1386,1,25,1,894.82,5,0,1,1,1,2,4,1638964826
1387,1,25,1,757.97,3,0,1,1,1,2,1,1705860984
1388,1,25,1,720.71,3,0,1,1,1,2,2,1644873986
1389,1,25,1,803.83,7,0,1,1,1,2,4,1723140207
1390,1,25,1,898.01,1,0,0,0,0,2,2,1709166045
1391,1,25,1,1053.4,5,0,0,0,0,2,1,1718190678
1392,1,25,1,1000.69,5,0,0,0,0,2,4,1673239410
1393,1,25,1,613.35,6,0,1,1,1,2,1,1700668559
1394,1,25,1,481.78,7,0,1,1,1,2,3,1653665681
1395,1,25,1,444.79,5,0,1,1,1,2,4,1609422489
1396,1,25,1,1035.88,3,0,1,1,1,0,2,1697185315
1397,1,25,1,895.71,4,0,1,1,1,0,2,1656334513
1398,1,25,1,373.78,2,0,1,1,1,2,2,1735698391
1399,1,25,1,342.52,3,0,0,0,0,0,4,1690896993
1400,1,25,1,863.03,1,0,1,1,1,0,1,1648604145
1401,1,25,1,547.63,2,0,1,1,1,0,1,1623093937
1402,1,25,1,719.56,5,0,1,1,1,0,3,1651681777
1403,1,25,1,346.15,6,0,1,1,1,0,1,1637710245
1404,1,25,1,1099.95,3,0,0,0,0,0,2,1741415235
1405,1,25,1,1062.84,5,0,1,1,1,2,3,1689048178
1406,1,25,1,1027.43,2,0,1,1,1,0,4,1604845902
1407,1,26,1,984.8,6,0,1,1,1,2,4,1691032345
1408,1,26,1,481.86,2,0,0,0,0,2,1,1729871101
1409,1,26,1,325.29,4,0,1,1,1,0,4,1613607467
1410,1,26,1,1075.73,1,0,1,1,1,2,2,1736099436
1411,1,26,1,1023.08,1,0,1,1,1,0,2,1642603528
1412,1,26,1,379.54,1,0,1,1,1,2,1,1637761771
1413,1,26,1,384.24,3,0,1,1,1,0,1,1668997113
1414,1,26,1,520.46,5,0,1,1,1,2,4,1613224286
1415,1,26,1,788.02,4,0,1,1,1,2,4,1620242544
1416,1,26,1,954.36,3,0,1,1,1,0,3,1693372403
1417,1,26,1,1097.29,5,0,0,0,0,2,1,1683943540
1418,1,26,1,482.02,1,0,1,1,1,2,2,1605553988
1419,1,26,1,526.47,1,0,1,1,1,2,4,1636637945
1420,1,26,1,601.68,5,0,1,1,1,0,1,1616053114
1421,1,26,1,1051.86,4,0,1,1,1,2,1,1619481278
1422,1,26,1,520.66,6,0,0,0,0,2,3,1691197339
1423,1,26,1,918.28,4,0,1,1,1,2,1,1637094883
1424,1,26,1,1009.85,5,0,1,1,1,2,2,1735127004
1425,1,26,1,589.55,7,0,1,1,1,0,1,1732050934
1426,1,26,1,648.31,1,0,1,1,1,0,3,1673652034
1427,1,26,1,452.67,3,0,1,1,1,2,2,1654370856
1428,1,26,1,668.6,6,0,1,1,1,0,1,1656887439
1429,1,26,1,1027.34,2,0,1,1,1,2,1,1716765641
1430,1,26,1,463.45,1,0,1,1,1,2,4,1607876714
1431,1,26,1,1074.15,6,0,1,1,1,2,2,1728045962
1432,1,26,1,1062.11,6,0,1,1,1,2,2,1674232097
1433,1,26,1,617.7,5,0,1,1,1,0,2,1732015196
1434,1,26,1,1055.26,3,0,1,1,1,2,3,1630978880
1435,1,26,1,1015.42,7,0,0,0,0,2,3,1632201591
1436,1,26,1,1076.32,1,0,1,1,1,0,1,1601352526
1437,1,26,1,288.98,6,0,1,1,1,0,3,1735042518
1438,1,26,1,404.29,7,0,1,1,1,2,3,1744716551
1439,1,26,1,1041.28,7,0,0,0,0,2,1,1731880648
1440,1,27,1,823.79,5,0,0,0,0,2,2,1630672560
1441,1,27,1,1092.22,6,0,1,1,1,2,4,1620696591
1442,1,27,1,756.3,5,0,0,0,0,2,3,1635535383
1443,1,27,1,673.05,4,0,1,1,1,2,4,1653791316
1444,1,27,1,528.66,4,0,1,1,1,0,3,1715082915
1445,1,27,1,670.26,3,0,1,1,1,0,3,1616355546
1446,1,27,1,726.59,1,0,1,1,1,2,4,1665205974
1447,1,27,1,1033.78,5,0,1,1,1,2,2,1711224783
1448,1,27,1,1044.65,4,0,1,1,1,0,4,1735140983
1449,1,27,1,777.55,7,0,1,1,1,0,2,1727955900
1450,1,27,1,791.58,1,0,0,0,0,2,1,1643621242
1451,1,27,1,555.34,3,0,1,1,1,2,1,1632070173
1452,1,27,1,685.98,7,0,0,0,0,0,1,1691753170
1453,1,27,1,558.41,7,0,0,0,0,2,2,1648292787
1454,1,27,1,515.94,6,0,0,0,0,0,3,1634628006
1455,1,27,1,714.15,1,0,1,1,1,2,1,1749891958
1456,1,27,1,717.55,6,0,1,1,1,0,4,1642544099
1457,1,27,1,714.22,6,0,1,1,1,0,3,1630329547
1458,1,27,1,1051.8,6,0,1,1,1,2,3,1621798231
1459,1,27,1,545.38,4,0,1,1,1,0,4,1701556496
1460,1,27,1,546.99,1,0,1,1,1,0,2,1624311403
1461,1,27,1,1092.69,7,0,1,1,1,2,3,1647168301
1462,1,27,1,808.19,4,0,0,0,0,2,4,1645053894
1463,1,27,1,894.76,2,0,1,1,1,2,3,1728865162
1464,1,27,1,545.22,3,0,0,0,0,2,4,1677982713
1465,1,27,1,413.47,2,0,0,0,0,2,2,1646929506
1466,1,27,1,603.82,5,0,1,1,1,2,4,1740238402
1467,1,27,1,1041.86,7,0,1,1,1,2,4,1744063393
1468,1,27,1,628.28,1,0,0,0,0,2,2,1717026882
1469,1,27,1,614.02,6,0,1,1,1,2,4,1748835389
1470,1,27,1,497.14,7,0,1,1,1,0,2,1651230825
1471,1,27,1,812.51,1,0,1,1,1,2,4,1655481711
1472,1,27,1,671.57,5,0,0,0,0,0,4,1670033576
1473,1,27,1,499.52,6,0,0,0,0,2,2,1702302246
1474,1,27,1,914.5,4,0,1,1,1,2,2,1692634350
1475,1,28,1,938.82,6,0,1,1,1,0,1,1639327147
1476,1,28,1,909.47,6,0,0,0,0,2,4,1683983246
1477,1,28,1,923.88,6,0,1,1,1,2,1,1686224509
1478,1,28,1,787.78,7,0,1,1,1,2,3,1639076700
1479,1,28,1,601.53,3,0,0,0,0,2,1,1685064589
1480,1,28,1,346.13,7,0,0,0,0,0,3,1706787031
1481,1,28,1,1090.59,7,0,1,1,1,2,3,1647699321
1482,1,28,1,835.34,7,0,1,1,1,0,4,1721362332
1483,1,28,1,861.84,7,0,1,1,1,2,2,1672802509
1484,1,28,1,952.74,2,0,0,0,0,0,4,1739164983
1485,1,28,1,416.55,3,0,1,1,1,2,3,1611979448
1486,1,28,1,730.56,6,0,0,0,0,2,3,1743142969
1487,1,28,1,469.64,4,0,1,1,1,2,2,1660867657
1488,1,28,1,776.4,5,0,1,1,1,0,4,1642887294
1489,1,28,1,839.42,3,0,0,0,0,2,4,1700820601
1490,1,28,1,444.92,4,0,1,1,1,0,3,1609599499
1491,1,28,1,374.41,3,0,0,0,0,0,2,1618639602
1492,1,28,1,468.08,1,0,1,1,1,2,3,1706764282
1493,1,28,1,864.71,7,0,0,0,0,2,1,1732113374
1494,1,28,1,303.92,1,0,0,0,0,0,3,1726290281
1495,1,28,1,579.13,2,0,1,1,1,2,3,1684694726
1496,1,28,1,717.27,5,0,1,1,1,2,4,1614372627
1497,1,28,1,324.71,6,0,1,1,1,2,3,1729769762
1498,1,28,1,284.06,2,0,1,1,1,2,1,1669723066
1499,1,28,1,567.88,6,0,1,1,1,2,3,1605797004
1500,1,28,1,769.0,2,0,1,1,1,0,4,1686272154
1501,1,28,1,1023.72,3,0,1,1,1,2,1,1683186796
1502,1,28,1,930.35,4,0,1,1,1,2,2,1721719987
1503,1,28,1,814.9,7,0,1,1,1,0,4,1746521218
1504,1,28,1,940.41,5,0,1,1,1,2,2,1742451247
1505,1,28,1,1031.36,5,0,0,0,0,0,4,1738042754
1506,1,28,1,353.37,6,0,0,0,0,0,2,1679506161
1507,1,28,1,518.11,2,0,1,1,1,0,3,1611377204
1508,1,28,1,772.58,7,0,0,0,0,0,2,1642885402
1509,1,28,1,621.57,6,0,0,0,0,0,2,1690385445
1510,1,28,1,358.52,2,0,0,0,0,2,3,1672509589
1511,1,28,1,692.78,5,0,1,1,1,0,2,1632452921
1512,1,28,1,945.31,7,0,1,1,1,0,1,1699528206
1513,1,28,1,957.27,7,0,1,1,1,0,2,1654251190
1514,1,28,1,898.65,5,0,1,1,1,2,3,1612465327
1515,1,28,1,1005.46,4,0,1,1,1,2,2,1641662502
1516,1,28,1,518.43,3,0,1,1,1,2,3,1705039084
1517,1,28,1,712.1,1,0,1,1,1,2,2,1667043199
1518,1,28,1,889.96,5,0,1,1,1,2,4,1610019969
1519,1,28,1,353.63,6,0,1,1,1,2,1,1712620540
1520,1,28,1,724.84,2,0,1,1,1,2,4,1731400720
1521,1,28,1,464.24,3,0,1,1,1,2,4,1659672083
1522,1,28,1,983.91,6,0,1,1,1,2,2,1607989670
1523,1,28,1,648.46,5,0,0,0,0,2,2,1733695437
1524,1,28,1,291.96,6,0,0,0,0,0,1,1723897962
1525,1,28,1,332.18,1,0,0,0,0,2,4,1603007307
1526,1,28,1,994.66,3,0,1,1,1,2,1,1651975796
1527,1,28,1,1087.68,4,0,1,1,1,2,3,1734516122
1528,1,28,1,878.6,7,0,1,1,1,2,1,1613735144
1529,1,28,1,1013.13,7,0,1,1,1,2,4,1615778633
1530,1,28,1,419.29,3,0,1,1,1,2,4,1604502998
1531,1,28,1,681.6,7,0,1,1,1,0,3,1612842410
1532,1,28,1,791.74,5,0,1,1,1,2,1,1721632902
1533,1,28,1,476.57,6,0,1,1,1,0,4,1637485511
1534,1,28,1,670.44,7,0,1,1,1,2,4,1654187119
1535,1,28,1,708.9,3,0,1,1,1,0,1,1738246970
1536,1,28,1,642.83,1,0,0,0,0,2,2,1737197463
1537,1,28,1,353.61,3,0,0,0,0,0,4,1653393490
1538,1,28,1,702.44,5,0,1,1,1,2,1,1728766814
1539,1,28,1,420.56,2,0,1,1,1,0,2,1738450125
1540,1,28,1,453.9,7,0,1,1,1,0,3,1666878463
1541,1,28,1,961.41,7,0,1,1,1,2,1,1681185900
1542,1,28,1,393.82,2,0,0,0,0,0,4,1688153879
1543,1,28,1,295.61,3,0,1,1,1,0,4,1627884827
1544,1,28,1,659.92,7,0,1,1,1,0,4,1668761250
1545,1,28,1,780.13,2,0,1,1,1,2,4,1616539493
1546,1,28,1,724.69,1,0,1,1,1,2,3,1680585885
1547,1,28,1,854.81,2,0,1,1,1,0,4,1704047634
1548,1,28,1,305.76,2,0,1,1,1,2,2,1634808938
1549,1,28,1,904.87,1,0,1,1,1,0,2,1647130339
1550,1,28,1,384.62,2,0,1,1,1,0,4,1648981069
1551,1,28,1,706.56,3,0,1,1,1,0,1,1674752438
1552,1,28,1,335.47,3,0,0,0,0,2,1,1629047075
1553,1,28,1,903.04,3,0,1,1,1,2,4,1674043249
1554,1,28,1,325.89,3,0,1,1,1,0,4,1739063106
1555,1,28,1,587.07,3,0,1,1,1,0,1,1739827390
1556,1,28,1,934.52,5,0,1,1,1,2,2,1739510299
1557,1,28,1,1058.44,7,0,1,1,1,0,4,1733347371
1558,1,28,1,350.59,7,0,0,0,0,2,2,1640533805
1559,1,28,1,681.62,2,0,1,1,1,0,4,1679205575
1560,1,28,1,326.42,7,0,1,1,1,2,2,1701689734
1561,1,28,1,867.09,3,0,1,1,1,0,3,1611101737
1562,1,28,1,1071.82,3,0,1,1,1,2,3,1631248021
1563,1,28,1,1066.61,6,0,1,1,1,0,4,1736427693
1564,1,28,1,312.3,7,0,0,0,0,2,2,1708195017
1565,1,28,1,627.63,6,0,1,1,1,2,4,1730145752
1566,1,28,1,591.72,6,0,1,1,1,0,3,1698784561
1567,1,28,1,1001.9,1,0,0,0,0,2,4,1679880611
1568,1,28,1,512.27,7,0,0,0,0,0,4,1743328125
1569,1,28,1,971.43,5,0,1,1,1,2,2,1672608097
1570,1,28,1,460.63,2,0,1,1,1,2,1,1739886393
1571,1,28,1,310.48,5,0,1,1,1,2,1,1638412528
1572,1,28,1,341.2,2,0,1,1,1,2,1,1653002982
1573,1,28,1,805.45,3,0,1,1,1,0,4,1606172421
1574,1,28,1,1090.17,2,0,1,1,1,0,4,1667804016
1575,1,28,1,783.3,7,0,0,0,0,0,4,1628081610
1576,1,28,1,942.95,3,0,1,1,1,2,4,1725279718
1577,1,28,1,910.21,2,0,1,1,1,0,2,1621840758
1578,1,28,1,344.7,3,0,1,1,1,0,2,1731339927
1579,1,28,1,741.66,1,0,1,1,1,2,1,1675826308
1580,1,28,1,911.49,2,0,1,1,1,2,3,1687176445
1581,1,28,1,613.4,5,0,1,1,1,2,2,1748201084
1582,1,28,1,915.42,5,0,1,1,1,0,3,1686565525
1583,1,28,1,1066.45,1,0,1,1,1,0,2,1709739859
1584,1,28,1,482.37,7,0,1,1,1,0,2,1725514049
1585,1,28,1,490.22,4,0,1,1,1,2,1,1605889636
1586,1,28,1,920.31,5,0,1,1,1,2,1,1729815998
1587,1,28,1,920.44,2,0,1,1,1,2,3,1619620649
1588,1,28,1,688.04,1,0,1,1,1,2,3,1725076115
1589,1,29,1,755.84,5,0,1,1,1,0,2,1738621521
1590,1,29,1,743.5,1,0,1,1,1,2,4,1614757699
1591,1,29,1,773.52,2,0,1,1,1,0,4,1709632485
1592,1,29,1,796.99,3,0,1,1,1,2,3,1731948885
1593,1,29,1,714.08,1,0,0,0,0,0,4,1691091068
1594,1,29,1,910.33,4,0,1,1,1,2,1,1642801443
1595,1,29,1,1011.02,6,0,0,0,0,2,4,1721736435
1596,1,29,1,815.61,7,0,0,0,0,2,3,1726364683
1597,1,29,1,760.16,1,0,0,0,0,0,4,1622530511
1598,1,29,1,874.44,1,0,1,1,1,0,2,1710601174
1599,1,29,1,319.53,1,0,1,1,1,2,3,1606063006
1600,1,29,1,372.51,3,0,1,1,1,2,1,1745438574
1601,1,29,1,405.13,1,0,1,1,1,0,3,1615353637
1602,1,29,1,783.4,1,0,0,0,0,2,3,1696969408
1603,1,29,1,746.39,1,0,0,0,0,2,2,1702098289
1604,1,29,1,509.59,2,0,0,0,0,2,2,1710878997
1605,1,29,1,681.74,4,0,1,1,1,0,2,1729638847
1606,1,29,1,621.21,6,0,1,1,1,0,2,1690892314
1607,1,29,1,563.63,4,0,1,1,1,2,3,1661654836
1608,1,29,1,1005.73,7,0,1,1,1,0,2,1610143045
1609,1,29,1,640.28,7,0,1,1,1,2,2,1688780035
1610,1,29,1,512.32,4,0,1,1,1,0,2,1671266414
1611,1,29,1,557.35,2,0,0,0,0,0,4,1604951995
1612,1,29,1,1035.76,1,0,0,0,0,2,3,1662989783
1613,1,29,1,715.03,4,0,0,0,0,0,1,1681071627
1614,1,29,1,715.48,5,0,0,0,0,0,4,1650489184
1615,1,29,1,351.91,5,0,1,1,1,2,3,1727018012
1616,1,29,1,671.23,4,0,1,1,1,2,4,1732018621
1617,1,29,1,975.79,4,0,1,1,1,0,1,1641523106
1618,1,29,1,423.74,7,0,1,1,1,0,3,1686493923
1619,1,29,1,447.86,3,0,1,1,1,0,2,1606211857
1620,1,29,1,684.22,5,0,1,1,1,2,2,1633634627
1621,1,29,1,368.72,4,0,0,0,0,2,4,1715065201
1622,1,29,1,1050.98,4,0,0,0,0,0,2,1711814563
1623,1,29,1,984.83,4,0,0,0,0,2,2,1627930485
1624,1,29,1,435.23,4,0,1,1,1,2,1,1705732259
1625,1,29,1,946.12,6,0,1,1,1,2,4,1722236772
1626,1,29,1,568.51,7,0,1,1,1,2,4,1718896246
1627,1,29,1,655.33,2,0,1,1,1,2,2,1734634536
1628,1,29,1,513.54,5,0,1,1,1,0,4,1628516993
1629,1,29,1,364.07,5,0,0,0,0,2,4,1717950571
1630,1,29,1,317.34,1,0,1,1,1,2,1,1663977685
1631,1,29,1,281.41,4,0,1,1,1,2,4,1619348912
1632,1,29,1,926.82,7,0,1,1,1,2,2,1678080770
1633,1,29,1,686.39,7,0,0,0,0,0,4,1617857147
1634,1,29,1,1017.41,5,0,0,0,0,2,2,1670814574
1635,1,29,1,554.71,1,0,1,1,1,0,4,1630495751
1636,1,29,1,561.74,5,0,0,0,0,0,2,1607516116
1637,1,29,1,280.46,4,0,1,1,1,2,1,1711903588
1638,1,29,1,704.76,1,0,1,1,1,2,2,1709512881
1639,1,29,1,967.21,6,0,0,0,0,0,3,1668676668
1640,1,29,1,964.13,7,0,1,1,1,2,1,1621761365
1641,1,29,1,733.64,6,0,1,1,1,2,3,1657114314
1642,1,29,1,890.18,2,0,1,1,1,0,2,1674724035
1643,1,29,1,558.27,3,0,1,1,1,0,4,1680814660
1644,1,29,1,695.92,6,0,1,1,1,2,1,1630336965
1645,1,29,1,433.98,1,0,0,0,0,0,4,1660984527
1646,1,29,1,651.84,3,0,0,0,0,2,1,1697106971
1647,1,29,1,639.73,5,0,1,1,1,2,3,1685489172
1648,1,29,1,763.72,7,0,0,0,0,2,4,1616000950
1649,1,29,1,502.63,7,0,1,1,1,2,4,1654498537
1650,1,29,1,479.36,2,0,1,1,1,2,2,1737669547
1651,1,29,1,621.59,1,0,1,1,1,2,4,1643937949
1652,1,29,1,451.96,7,0,1,1,1,2,4,1620613950
1653,1,29,1,898.97,6,0,0,0,0,2,2,1604188342
1654,1,29,1,568.77,6,0,0,0,0,2,2,1629170062
1655,1,29,1,842.73,4,0,0,0,0,2,1,1677277681
1656,1,30,2,101.41,4,2,1,1,0,0,1,1611885060
1657,1,30,2,103.55,3,2,1,0,0,0,2,1612303679
1658,1,30,2,130.27,2,1,1,0,1,0,1,1742793168
1659,1,30,2,223.24,2,3,1,1,0,0,1,1617822168
1660,1,30,2,181.68,2,5,1,0,0,0,2,1699448071
1661,1,30,2,248.59,3,5,1,0,1,1,1,1724890005
1662,1,30,2,118.49,4,6,1,1,0,1,1,1746263396
1663,1,30,2,234.27,3,1,1,0,1,0,2,1623638439
1664,1,30,2,66.65,3,1,1,1,1,1,2,1719764107
1665,1,30,2,152.76,4,1,1,0,0,1,2,1613244510
1666,1,30,2,132.43,2,2,1,1,0,0,2,1748773626
1667,1,30,2,230.74,4,4,1,1,1,0,2,1629226192
1668,1,30,2,85.45,1,2,1,1,0,1,1,1708871902
1669,1,30,2,214.57,4,6,1,1,0,1,1,1708201962
1670,1,30,2,30.32,1,6,1,1,0,0,1,1621718144
1671,1,30,2,164.71,2,1,1,1,1,1,1,1611186096
1672,1,30,2,206.97,1,1,1,1,0,0,2,1624556712
1673,1,30,2,191.17,3,1,1,0,1,0,1,1642422851
1674,1,30,2,60.46,4,2,1,0,0,0,2,1616204564
1675,1,30,2,144.9,1,5,1,0,0,0,1,1704373833
1676,1,30,2,36.67,1,5,1,1,0,0,1,1718514585
1677,1,30,2,93.31,1,3,1,1,0,0,1,1603564438
1678,1,30,2,233.33,4,5,1,1,0,0,2,1642307033
1679,1,30,2,98.86,3,1,1,1,0,1,2,1617416509
1680,1,30,2,156.6,4,2,1,1,0,1,2,1698573550
1681,1,30,2,220.14,2,4,1,1,1,0,1,1676866867
1682,1,30,2,243.79,4,5,1,0,0,0,2,1745738536
1683,1,31,2,133.69,2,3,1,0,1,1,1,1679774042
1684,1,31,2,169.91,4,1,1,0,0,1,2,1638865078
1685,1,31,2,63.46,3,1,1,1,0,1,2,1721229732
1686,1,31,2,89.87,4,2,1,1,0,0,1,1721226997
1687,1,31,2,220.54,3,2,1,0,0,1,1,1642347866
1688,1,31,2,53.21,1,5,1,1,1,1,1,1679245535
1689,1,31,2,124.83,4,2,1,1,1,0,1,1607074270
1690,1,31,2,121.17,1,1,1,0,0,0,2,1707309077
1691,1,31,2,79.27,2,6,1,0,1,0,2,1704739875
1692,1,31,2,171.12,1,5,1,1,0,1,2,1621628212
1693,1,31,2,204.43,1,5,1,1,1,0,2,1702017340
1694,1,31,2,92.12,1,5,1,1,0,0,2,1674259199
1695,1,31,2,56.83,3,5,1,0,0,1,1,1704070329
1696,1,31,2,30.76,3,5,1,1,0,1,2,1602272874
1697,1,31,2,178.75,2,6,1,1,0,1,2,1630657146
1698,1,32,2,168.04,2,6,1,1,0,1,2,1669600116
1699,1,32,2,112.61,3,1,1,1,0,0,2,1651315558
1700,1,32,2,212.34,4,4,1,1,0,0,1,1625734463
1701,1,32,2,167.85,4,3,1,1,0,1,2,1684668546
1702,1,32,2,133.53,3,3,1,1,0,0,2,1653938116
1703,1,32,2,209.1,2,2,1,1,0,1,1,1695634581
1704,1,32,2,197.82,1,2,1,1,1,1,2,1679280661
1705,1,32,2,150.87,2,5,1,1,1,0,2,1702960740
1706,1,32,2,107.92,3,3,1,1,0,1,2,1727702197
1707,1,33,2,36.42,1,2,1,0,1,1,2,1674523024
1708,1,33,2,92.62,4,5,1,1,1,1,1,1679578207
1709,1,33,2,107.15,4,4,1,1,0,0,2,1662320218
1710,1,33,2,114.7,4,1,1,0,0,1,1,1626502519
1711,1,33,2,238.66,4,4,1,0,0,0,1,1644950378
1712,1,33,2,55.82,4,4,1,0,0,0,1,1669092703
1713,1,33,2,53.02,2,3,1,1,0,1,2,1650622272
1714,1,33,2,98.41,2,1,1,1,0,0,1,1678857774
1715,1,33,2,108.89,2,1,1,0,0,0,1,1725656848
1716,1,33,2,67.5,4,6,1,1,0,0,1,1633194141
1717,1,33,2,182.3,1,4,1,1,0,1,2,1651360584
