node_id,is_fraud,ring_id,ring_type,rating,verified_booking,review_length_chars,sentiment_score,days_after_checkin,is_incentivised
1819,0,-1,0,5,1,215,0.937,3,0
1820,0,-1,0,5,1,61,0.671,11,0
1821,0,-1,0,5,1,652,0.818,7,0
1822,0,-1,0,4,1,156,0.77,7,0
1823,0,-1,0,4,1,739,0.676,19,0
1824,0,-1,0,3,1,394,0.543,18,0
1825,0,-1,0,5,1,485,0.99,7,0
1826,0,-1,0,3,1,437,0.921,15,0
1827,0,-1,0,4,1,58,0.591,12,0
1828,0,-1,0,4,1,693,0.758,24,0
1829,0,-1,0,4,1,660,0.528,27,0
1830,0,-1,0,3,1,671,0.835,21,0
1831,0,-1,0,5,1,576,0.5,14,0
1832,0,-1,0,4,1,145,0.091,29,0
1833,0,-1,0,5,1,623,-0.028,15,0
1834,0,-1,0,4,1,430,0.665,5,0
1835,0,-1,0,5,1,660,0.624,5,0
1836,0,-1,0,1,1,627,0.05,20,0
1837,0,-1,0,4,1,601,-0.016,9,0
1838,0,-1,0,5,1,545,-0.094,26,0
1839,0,-1,0,5,1,168,-0.151,28,0
1840,0,-1,0,4,1,590,0.844,20,0
1841,0,-1,0,5,1,491,0.98,17,0
1842,0,-1,0,3,1,273,0.211,11,0
1843,0,-1,0,5,1,299,-0.181,25,0
1844,0,-1,0,5,1,746,0.805,14,0
1845,0,-1,0,5,1,376,0.701,2,0
1846,0,-1,0,5,1,769,0.768,6,0
1847,0,-1,0,5,1,82,0.116,2,0
1848,0,-1,0,5,1,373,0.541,16,0
1849,0,-1,0,3,1,425,0.736,7,0
1850,0,-1,0,2,1,312,0.578,24,0
1851,0,-1,0,5,1,789,0.097,23,0
1852,0,-1,0,4,1,755,0.572,16,0
1853,0,-1,0,5,1,272,0.02,24,0
1854,0,-1,0,5,1,431,0.416,3,0
1855,0,-1,0,4,1,88,0.286,25,0
1856,0,-1,0,4,1,737,0.525,14,0
1857,0,-1,0,2,1,637,0.953,16,0
1858,0,-1,0,4,1,622,0.12,25,0
1859,0,-1,0,2,1,289,0.669,15,0
1860,0,-1,0,4,1,328,-0.021,19,0
1861,0,-1,0,4,1,290,0.463,16,0
1862,0,-1,0,4,1,744,0.577,13,0
1863,0,-1,0,4,1,581,0.675,24,0
1864,0,-1,0,2,1,295,-0.074,5,0
1865,0,-1,0,4,1,748,0.905,12,0
1866,0,-1,0,5,1,495,-0.027,3,0
1867,0,-1,0,1,1,413,0.289,23,0
1868,0,-1,0,4,1,234,0.764,21,0
1869,0,-1,0,2,1,135,-0.153,28,0
1870,0,-1,0,4,1,402,0.583,10,0
1871,0,-1,0,4,1,266,0.994,2,0
1872,0,-1,0,4,1,121,0.625,15,0
1873,0,-1,0,5,1,561,0.231,17,0
1874,0,-1,0,5,1,131,0.859,19,0
1875,0,-1,0,3,1,598,0.732,10,0
1876,0,-1,0,5,1,353,0.291,3,0
1877,0,-1,0,1,1,500,0.324,12,0
1878,0,-1,0,4,1,643,0.334,17,0
1879,0,-1,0,4,1,603,0.995,4,0
1880,0,-1,0,5,1,696,0.192,15,0
1881,0,-1,0,5,1,419,0.273,28,0
1882,0,-1,0,1,1,674,0.348,8,0
1883,0,-1,0,5,1,555,0.691,22,0
1884,0,-1,0,4,1,663,0.994,16,0
1885,0,-1,0,3,1,588,0.842,1,0
1886,0,-1,0,4,1,718,0.687,9,0
1887,0,-1,0,5,1,219,0.356,4,0
1888,0,-1,0,4,1,773,-0.189,19,0
1889,0,-1,0,5,1,113,0.577,21,0
1890,0,-1,0,4,1,528,-0.153,25,0
1891,0,-1,0,5,1,762,-0.045,2,0
1892,0,-1,0,4,1,702,0.741,8,0
1893,0,-1,0,2,1,472,0.592,4,0
1894,0,-1,0,4,1,91,0.959,6,0
1895,0,-1,0,5,1,211,-0.17,28,0
1896,0,-1,0,4,1,785,0.347,27,0
1897,0,-1,0,5,1,633,-0.152,7,0
1898,0,-1,0,4,1,756,0.066,11,0
1899,0,-1,0,4,1,767,0.669,16,0
1900,0,-1,0,2,1,72,0.712,17,0
1901,0,-1,0,5,1,190,0.415,11,0
1902,0,-1,0,5,1,217,0.386,15,0
1903,0,-1,0,5,1,740,0.979,27,0
1904,0,-1,0,3,1,714,0.63,14,0
1905,0,-1,0,5,1,83,0.855,21,0
1906,0,-1,0,4,1,772,0.98,19,0
1907,0,-1,0,4,1,561,0.1,19,0
1908,0,-1,0,5,1,754,0.018,11,0
1909,0,-1,0,5,1,613,0.656,11,0
1910,0,-1,0,4,1,784,0.108,22,0
1911,0,-1,0,3,1,336,0.313,4,0
1912,0,-1,0,5,1,775,0.541,24,0
1913,0,-1,0,4,1,540,0.53,18,0
1914,0,-1,0,4,1,341,0.987,6,0
1915,0,-1,0,5,1,653,0.436,3,0
1916,0,-1,0,3,1,354,0.406,13,0
1917,0,-1,0,5,1,305,0.436,26,0
1918,0,-1,0,5,1,409,-0.074,27,0
1919,0,-1,0,5,1,780,-0.148,27,0
1920,0,-1,0,5,1,221,0.731,28,0
1921,0,-1,0,5,1,738,0.717,25,0
1922,0,-1,0,5,1,702,0.642,29,0
1923,0,-1,0,5,1,542,0.367,3,0
1924,0,-1,0,5,1,770,0.714,15,0
1925,0,-1,0,3,1,580,0.211,26,0
1926,0,-1,0,3,1,162,0.277,29,0
1927,0,-1,0,4,1,701,0.696,23,0
1928,0,-1,0,5,1,344,0.163,19,0
1929,0,-1,0,4,1,170,-0.071,6,0
1930,0,-1,0,3,1,177,0.212,1,0
1931,0,-1,0,4,1,709,-0.15,5,0
1932,0,-1,0,4,1,226,0.506,3,0
1933,0,-1,0,4,1,249,0.296,3,0
1934,0,-1,0,5,1,321,0.91,3,0
1935,0,-1,0,4,1,118,0.557,16,0
1936,0,-1,0,5,1,584,0.172,7,0
1937,0,-1,0,5,1,765,0.046,8,0
1938,0,-1,0,5,1,55,0.739,1,0
1939,0,-1,0,4,1,267,0.157,9,0
1940,0,-1,0,5,1,142,0.919,18,0
1941,0,-1,0,3,1,276,0.38,17,0
1942,0,-1,0,5,1,686,0.631,2,0
1943,0,-1,0,5,1,60,0.37,25,0
1944,0,-1,0,4,1,430,0.017,1,0
1945,0,-1,0,5,1,65,0.307,8,0
1946,0,-1,0,3,1,78,0.009,3,0
1947,0,-1,0,5,1,551,0.881,10,0
1948,0,-1,0,1,1,356,0.53,26,0
1949,0,-1,0,2,1,130,-0.158,16,0
1950,0,-1,0,5,1,83,0.083,27,0
1951,0,-1,0,3,1,630,0.71,27,0
1952,0,-1,0,4,1,313,0.182,24,0
1953,0,-1,0,4,1,152,0.972,14,0
1954,0,-1,0,5,1,577,0.267,12,0
1955,0,-1,0,4,1,130,-0.028,27,0
1956,0,-1,0,4,1,701,-0.124,7,0
1957,0,-1,0,5,1,282,0.067,25,0
1958,0,-1,0,4,1,748,0.288,20,0
1959,0,-1,0,4,1,134,0.597,19,0
1960,0,-1,0,4,1,433,0.656,9,0
1961,0,-1,0,4,1,95,0.052,13,0
1962,0,-1,0,5,1,162,0.198,26,0
1963,0,-1,0,4,1,383,0.206,18,0
1964,0,-1,0,4,1,123,0.161,24,0
1965,0,-1,0,4,1,312,0.062,8,0
1966,0,-1,0,5,1,447,0.682,2,0
1967,0,-1,0,3,1,58,0.248,25,0
1968,0,-1,0,5,1,789,0.354,26,0
1969,0,-1,0,1,1,176,0.688,23,0
1970,0,-1,0,4,1,172,0.717,24,0
1971,0,-1,0,4,1,273,0.974,1,0
1972,0,-1,0,2,1,512,0.237,27,0
1973,0,-1,0,5,1,201,-0.014,6,0
1974,0,-1,0,4,1,176,0.766,2,0
1975,0,-1,0,5,1,759,0.3,21,0
1976,0,-1,0,5,1,211,-0.2,29,0
1977,0,-1,0,4,1,480,-0.116,23,0
1978,0,-1,0,4,1,229,0.982,23,0
1979,0,-1,0,4,1,472,0.155,23,0
1980,0,-1,0,5,1,647,0.711,19,0
1981,0,-1,0,5,1,314,0.019,6,0
1982,0,-1,0,1,1,303,0.618,13,0
1983,0,-1,0,5,1,506,0.265,27,0
1984,0,-1,0,5,1,718,0.616,8,0
1985,0,-1,0,4,1,717,0.162,7,0
1986,0,-1,0,5,1,487,0.079,16,0
1987,0,-1,0,5,1,689,0.346,26,0
1988,0,-1,0,5,1,568,-0.02,13,0
1989,0,-1,0,4,1,394,0.44,18,0
1990,0,-1,0,4,1,510,0.819,1,0
1991,0,-1,0,2,1,371,0.1,21,0
1992,0,-1,0,4,1,308,0.203,3,0
1993,0,-1,0,5,1,332,0.003,8,0
1994,0,-1,0,4,1,428,0.652,13,0
1995,0,-1,0,4,1,152,0.306,12,0
1996,0,-1,0,5,1,85,0.148,23,0
1997,0,-1,0,5,1,660,0.401,20,0
1998,0,-1,0,5,1,204,0.973,16,0
1999,0,-1,0,4,1,397,0.224,2,0
2000,0,-1,0,4,1,771,0.717,23,0
2001,0,-1,0,2,1,461,0.808,14,0
2002,0,-1,0,5,1,520,0.932,9,0
2003,0,-1,0,4,1,112,0.116,29,0
2004,0,-1,0,4,1,791,0.29,20,0
2005,0,-1,0,1,1,68,-0.05,22,0
2006,0,-1,0,5,1,732,0.375,2,0
2007,0,-1,0,5,1,96,0.081,10,0
2008,0,-1,0,5,1,334,0.581,22,0
2009,0,-1,0,4,1,90,-0.039,15,0
2010,0,-1,0,5,1,594,0.804,5,0
2011,0,-1,0,4,1,121,0.484,18,0
2012,0,-1,0,5,1,403,0.02,28,0
2013,0,-1,0,4,1,680,0.98,29,0
2014,0,-1,0,4,1,637,0.394,12,0
2015,0,-1,0,1,1,222,0.486,6,0
2016,0,-1,0,4,1,696,-0.023,10,0
2017,0,-1,0,4,1,308,0.463,27,0
2018,0,-1,0,4,1,291,0.24,7,0
2019,0,-1,0,5,1,60,0.98,28,0
2020,0,-1,0,5,1,601,-0.125,10,0
2021,0,-1,0,5,1,216,0.849,17,0
2022,0,-1,0,4,1,577,0.651,4,0
2023,0,-1,0,4,1,117,0.706,4,0
2024,0,-1,0,4,1,464,0.868,24,0
2025,0,-1,0,1,1,610,0.799,17,0
2026,0,-1,0,4,1,434,0.549,28,0
2027,0,-1,0,3,1,583,0.817,21,0
2028,0,-1,0,1,1,273,0.523,8,0
2029,0,-1,0,5,1,572,0.187,10,0
2030,0,-1,0,4,1,223,0.91,12,0
2031,0,-1,0,3,1,232,0.94,16,0
2032,0,-1,0,5,1,542,-0.112,24,0
2033,0,-1,0,5,1,625,0.716,24,0
2034,0,-1,0,2,1,610,0.586,5,0
2035,0,-1,0,5,1,104,0.509,10,0
2036,0,-1,0,3,1,499,0.885,10,0
2037,0,-1,0,5,1,482,0.297,2,0
2038,0,-1,0,5,1,629,-0.135,14,0
2039,0,-1,0,5,1,723,0.215,27,0
2040,0,-1,0,5,1,498,0.064,11,0
2041,0,-1,0,2,1,548,0.853,3,0
2042,0,-1,0,5,1,746,-0.048,20,0
2043,0,-1,0,2,1,386,0.595,14,0
2044,0,-1,0,4,1,292,0.762,19,0
2045,0,-1,0,4,1,276,0.816,12,0
2046,0,-1,0,5,1,449,-0.028,8,0
2047,0,-1,0,4,1,556,0.763,26,0
2048,0,-1,0,4,1,767,0.465,13,0
2049,0,-1,0,4,1,117,0.212,28,0
2050,0,-1,0,5,1,215,0.423,11,0
2051,0,-1,0,4,1,440,0.831,17,0
2052,0,-1,0,5,1,246,0.616,18,0
2053,0,-1,0,5,1,74,0.269,22,0
2054,0,-1,0,2,1,487,0.642,2,0
2055,0,-1,0,5,1,174,-0.103,6,0
2056,0,-1,0,3,1,604,-0.13,11,0
2057,0,-1,0,4,1,270,0.59,19,0
2058,0,-1,0,5,1,761,0.777,5,0
2059,0,-1,0,5,1,426,0.075,22,0
2060,0,-1,0,4,1,682,0.847,24,0
2061,0,-1,0,4,1,373,-0.047,29,0
2062,0,-1,0,5,1,592,0.506,3,0
2063,0,-1,0,4,1,368,0.127,15,0
2064,0,-1,0,5,1,93,0.877,21,0
2065,0,-1,0,4,1,182,0.524,20,0
2066,0,-1,0,5,1,432,0.764,1,0
2067,0,-1,0,4,1,636,-0.018,9,0
2068,0,-1,0,5,1,592,0.857,1,0
2069,0,-1,0,4,1,794,0.245,21,0
2070,0,-1,0,5,1,83,-0.054,22,0
2071,0,-1,0,1,1,722,0.959,4,0
2072,0,-1,0,1,1,735,0.699,10,0
2073,0,-1,0,5,1,380,0.845,1,0
2074,0,-1,0,4,1,421,-0.158,9,0
2075,0,-1,0,4,1,271,0.816,4,0
2076,0,-1,0,4,1,116,0.018,10,0
2077,0,-1,0,5,1,60,0.329,1,0
2078,0,-1,0,4,1,459,0.662,21,0
2079,0,-1,0,4,1,350,0.965,26,0
2080,0,-1,0,4,1,544,0.319,18,0
2081,0,-1,0,5,1,776,0.429,5,0
2082,0,-1,0,5,1,475,0.084,5,0
2083,0,-1,0,5,1,411,0.608,12,0
2084,0,-1,0,2,1,176,-0.17,9,0
2085,0,-1,0,5,1,735,0.883,14,0
2086,0,-1,0,5,1,136,-0.077,20,0
2087,0,-1,0,5,1,636,0.127,5,0
2088,0,-1,0,1,1,147,0.295,11,0
2089,0,-1,0,5,1,78,0.72,2,0
2090,0,-1,0,3,1,311,0.202,21,0
2091,0,-1,0,4,1,185,0.456,4,0
2092,0,-1,0,3,1,307,0.447,23,0
2093,0,-1,0,4,1,234,0.127,2,0
2094,0,-1,0,5,1,284,0.097,8,0
2095,0,-1,0,5,1,339,0.379,6,0
2096,0,-1,0,4,1,746,0.818,13,0
2097,0,-1,0,5,1,567,0.992,26,0
2098,0,-1,0,5,1,797,0.814,27,0
2099,0,-1,0,5,1,531,0.668,16,0
2100,0,-1,0,4,1,141,0.505,13,0
2101,0,-1,0,4,1,480,0.68,22,0
2102,0,-1,0,5,1,720,0.134,5,0
2103,0,-1,0,4,1,233,0.267,28,0
2104,0,-1,0,5,1,739,0.632,27,0
2105,0,-1,0,5,1,768,0.927,6,0
2106,0,-1,0,5,1,502,0.638,29,0
2107,0,-1,0,1,1,399,0.591,27,0
2108,0,-1,0,4,1,121,0.329,17,0
2109,0,-1,0,3,1,310,0.095,18,0
2110,0,-1,0,5,1,298,0.0,22,0
2111,0,-1,0,5,1,83,-0.121,4,0
2112,0,-1,0,5,1,287,0.801,28,0
2113,0,-1,0,5,1,389,0.398,20,0
2114,0,-1,0,5,1,596,0.842,4,0
2115,0,-1,0,5,1,672,0.519,7,0
2116,0,-1,0,5,1,69,0.248,4,0
2117,0,-1,0,4,1,680,0.623,12,0
2118,0,-1,0,5,1,394,0.289,10,0
2119,0,-1,0,1,1,349,0.801,20,0
2120,0,-1,0,2,1,753,0.638,29,0
2121,0,-1,0,4,1,179,-0.017,1,0
2122,0,-1,0,4,1,615,-0.05,13,0
2123,0,-1,0,4,1,489,0.776,1,0
2124,0,-1,0,3,1,94,0.659,17,0
2125,0,-1,0,5,1,502,0.842,29,0
2126,0,-1,0,4,1,338,0.348,5,0
2127,0,-1,0,4,1,778,0.749,23,0
2128,0,-1,0,4,1,128,-0.007,16,0
2129,0,-1,0,3,1,732,-0.119,5,0
2130,0,-1,0,4,1,346,0.754,24,0
2131,0,-1,0,1,1,314,0.759,23,0
2132,0,-1,0,5,1,366,0.248,18,0
2133,0,-1,0,5,1,482,0.209,10,0
2134,0,-1,0,5,1,637,-0.186,19,0
2135,0,-1,0,3,1,759,0.734,13,0
2136,0,-1,0,4,1,102,0.139,7,0
2137,0,-1,0,5,1,671,-0.165,7,0
2138,0,-1,0,5,1,786,0.976,27,0
2139,0,-1,0,4,1,110,-0.083,9,0
2140,0,-1,0,5,1,663,0.612,3,0
2141,0,-1,0,4,1,464,0.194,27,0
2142,0,-1,0,3,1,389,0.656,28,0
2143,0,-1,0,5,1,774,0.437,26,0
2144,0,-1,0,5,1,623,0.209,9,0
2145,0,-1,0,4,1,342,0.112,26,0
2146,0,-1,0,4,1,424,0.377,2,0
2147,0,-1,0,5,1,799,-0.111,9,0
2148,0,-1,0,4,1,475,0.739,6,0
2149,0,-1,0,5,1,738,0.625,6,0
2150,0,-1,0,5,1,135,0.828,5,0
2151,0,-1,0,5,1,429,0.163,2,0
2152,0,-1,0,5,1,457,0.704,26,0
2153,0,-1,0,3,1,334,0.745,18,0
2154,0,-1,0,3,1,641,0.496,17,0
2155,0,-1,0,5,1,134,0.18,21,0
2156,0,-1,0,5,1,774,0.678,2,0
2157,0,-1,0,1,1,720,0.93,5,0
2158,0,-1,0,3,1,680,0.379,8,0
2159,0,-1,0,5,1,291,0.869,22,0
2160,0,-1,0,5,1,201,-0.186,15,0
2161,0,-1,0,3,1,91,0.116,1,0
2162,0,-1,0,5,1,370,0.037,17,0
2163,0,-1,0,3,1,474,0.363,3,0
2164,0,-1,0,5,1,160,0.131,26,0
2165,0,-1,0,4,1,562,-0.15,17,0
2166,0,-1,0,5,1,533,0.631,17,0
2167,0,-1,0,5,1,474,-0.055,11,0
2168,0,-1,0,2,1,255,0.836,13,0
2169,0,-1,0,5,1,420,-0.136,1,0
2170,0,-1,0,5,1,500,-0.103,28,0
2171,0,-1,0,3,1,116,-0.089,26,0
2172,0,-1,0,2,1,633,0.308,10,0
2173,0,-1,0,5,1,396,0.645,9,0
2174,0,-1,0,5,1,731,0.518,28,0
2175,0,-1,0,4,1,290,-0.084,10,0
2176,0,-1,0,5,1,750,-0.147,23,0
2177,0,-1,0,5,1,490,0.482,22,0
2178,0,-1,0,5,1,435,-0.167,9,0
2179,0,-1,0,5,1,99,0.755,15,0
2180,0,-1,0,5,1,217,0.305,6,0
2181,0,-1,0,5,1,237,-0.142,20,0
2182,0,-1,0,4,1,635,0.684,21,0
2183,0,-1,0,3,1,754,0.263,6,0
2184,0,-1,0,3,1,661,0.89,12,0
2185,0,-1,0,4,1,702,0.831,28,0
2186,0,-1,0,5,1,87,0.675,2,0
2187,0,-1,0,4,1,163,0.661,20,0
2188,0,-1,0,5,1,411,-0.038,14,0
2189,0,-1,0,5,1,663,0.715,13,0
2190,0,-1,0,4,1,60,0.537,29,0
2191,0,-1,0,4,1,216,-0.186,23,0
2192,0,-1,0,2,1,318,0.177,29,0
2193,0,-1,0,5,1,330,0.815,2,0
2194,0,-1,0,4,1,506,0.289,9,0
2195,0,-1,0,5,1,537,0.953,28,0
2196,0,-1,0,5,1,315,-0.198,1,0
2197,0,-1,0,5,1,154,0.38,18,0
2198,0,-1,0,4,1,142,0.966,4,0
2199,0,-1,0,1,1,384,0.859,20,0
2200,0,-1,0,5,1,205,0.333,19,0
2201,0,-1,0,2,1,377,0.443,6,0
2202,0,-1,0,2,1,67,0.621,10,0
2203,0,-1,0,3,1,347,0.342,9,0
2204,0,-1,0,4,1,70,-0.007,1,0
2205,0,-1,0,4,1,316,0.716,22,0
2206,0,-1,0,2,1,382,-0.177,23,0
2207,0,-1,0,5,1,754,0.775,3,0
2208,0,-1,0,4,1,409,0.988,29,0
2209,0,-1,0,5,1,75,0.798,9,0
2210,0,-1,0,2,1,402,0.734,26,0
2211,0,-1,0,5,1,69,-0.061,12,0
2212,0,-1,0,5,1,59,-0.183,13,0
2213,0,-1,0,4,1,582,0.13,10,0
2214,0,-1,0,3,1,673,0.476,22,0
2215,0,-1,0,4,1,181,0.729,23,0
2216,0,-1,0,5,1,149,0.16,24,0
2217,0,-1,0,4,1,477,0.543,16,0
2218,0,-1,0,5,1,544,-0.103,7,0
2219,0,-1,0,5,1,512,0.842,13,0
2220,0,-1,0,3,1,658,0.338,20,0
2221,0,-1,0,5,1,690,0.823,18,0
2222,0,-1,0,5,1,633,0.642,5,0
2223,0,-1,0,5,1,66,-0.163,1,0
2224,0,-1,0,5,1,200,-0.047,3,0
2225,0,-1,0,2,1,720,0.361,18,0
2226,0,-1,0,5,1,757,0.964,9,0
2227,0,-1,0,5,1,791,0.906,2,0
2228,0,-1,0,5,1,707,0.591,19,0
2229,0,-1,0,4,1,411,0.496,21,0
2230,0,-1,0,5,1,547,0.864,5,0
2231,0,-1,0,4,1,256,0.832,22,0
2232,0,-1,0,3,1,255,0.284,15,0
2233,0,-1,0,4,1,159,0.279,18,0
2234,0,-1,0,2,1,553,0.832,29,0
2235,0,-1,0,2,1,209,-0.03,3,0
2236,0,-1,0,2,1,164,0.223,23,0
2237,0,-1,0,5,1,533,0.914,3,0
2238,0,-1,0,2,1,549,0.466,5,0
2239,0,-1,0,4,1,717,0.428,5,0
2240,0,-1,0,5,1,234,0.643,10,0
2241,0,-1,0,4,1,532,0.765,12,0
2242,0,-1,0,5,1,459,0.326,5,0
2243,0,-1,0,5,1,136,0.108,1,0
2244,0,-1,0,4,1,493,0.289,21,0
2245,0,-1,0,3,1,493,0.56,3,0
2246,0,-1,0,5,1,719,0.097,25,0
2247,0,-1,0,4,1,631,0.021,1,0
2248,0,-1,0,1,1,763,0.531,23,0
2249,0,-1,0,5,1,184,0.738,26,0
2250,0,-1,0,5,1,387,0.743,7,0
2251,0,-1,0,4,1,707,0.893,14,0
2252,0,-1,0,5,1,104,0.367,7,0
2253,0,-1,0,2,1,634,0.551,17,0
2254,0,-1,0,5,1,305,0.696,5,0
2255,0,-1,0,3,1,211,0.196,8,0
2256,0,-1,0,3,1,712,-0.028,21,0
2257,0,-1,0,3,1,492,0.009,22,0
2258,0,-1,0,4,1,465,0.773,24,0
2259,0,-1,0,5,1,307,0.352,27,0
2260,0,-1,0,5,1,374,0.26,18,0
2261,0,-1,0,5,1,289,0.48,29,0
2262,0,-1,0,3,1,89,-0.097,7,0
2263,0,-1,0,5,1,451,0.158,25,0
2264,0,-1,0,5,1,553,0.542,7,0
2265,0,-1,0,5,1,584,0.6,8,0
2266,0,-1,0,2,1,712,0.452,20,0
2267,0,-1,0,3,1,679,0.558,15,0
2268,0,-1,0,2,1,576,0.907,22,0
2269,0,-1,0,5,1,414,0.146,23,0
2270,0,-1,0,5,1,592,0.255,17,0
2271,0,-1,0,5,1,272,-0.183,22,0
2272,0,-1,0,5,1,356,0.503,17,0
2273,0,-1,0,2,1,595,0.58,16,0
2274,0,-1,0,5,1,465,0.618,12,0
2275,0,-1,0,5,1,347,0.508,12,0
2276,0,-1,0,2,1,504,0.149,20,0
2277,0,-1,0,5,1,664,0.273,23,0
2278,0,-1,0,5,1,361,0.243,27,0
2279,0,-1,0,4,1,544,0.771,25,0
2280,0,-1,0,5,1,231,0.183,22,0
2281,0,-1,0,5,1,375,-0.093,12,0
2282,0,-1,0,2,1,348,0.312,20,0
2283,0,-1,0,3,1,261,-0.134,17,0
2284,0,-1,0,3,1,429,0.474,2,0
2285,0,-1,0,5,1,387,0.526,22,0
2286,0,-1,0,3,1,217,0.461,19,0
2287,0,-1,0,5,1,670,0.717,5,0
2288,0,-1,0,2,1,632,-0.028,1,0
2289,0,-1,0,5,1,627,0.132,23,0
2290,0,-1,0,5,1,552,0.303,13,0
2291,0,-1,0,4,1,260,-0.03,28,0
2292,0,-1,0,5,1,569,0.488,21,0
2293,0,-1,0,4,1,631,0.344,10,0
2294,0,-1,0,5,1,149,0.153,16,0
2295,0,-1,0,5,1,733,0.355,4,0
2296,0,-1,0,4,1,535,0.347,20,0
2297,0,-1,0,5,1,568,0.177,29,0
2298,0,-1,0,3,1,486,0.593,2,0
2299,0,-1,0,5,1,583,0.4,6,0
2300,0,-1,0,5,1,515,0.759,5,0
2301,0,-1,0,5,1,666,0.003,13,0
2302,0,-1,0,4,1,670,0.073,18,0
2303,0,-1,0,5,1,652,0.565,25,0
2304,0,-1,0,5,1,574,-0.044,26,0
2305,0,-1,0,4,1,598,0.84,17,0
2306,0,-1,0,5,1,112,0.154,24,0
2307,0,-1,0,5,1,152,0.988,6,0
2308,0,-1,0,4,1,343,0.357,1,0
2309,0,-1,0,5,1,618,-0.078,8,0
2310,0,-1,0,5,1,699,-0.176,25,0
2311,0,-1,0,5,1,98,0.321,1,0
2312,0,-1,0,4,1,233,0.418,17,0
2313,0,-1,0,5,1,676,0.761,20,0
2314,0,-1,0,3,1,603,0.896,5,0
2315,0,-1,0,5,1,450,-0.004,29,0
2316,0,-1,0,1,1,308,0.324,12,0
2317,0,-1,0,4,1,492,0.639,21,0
2318,0,-1,0,5,1,408,-0.006,28,0
2319,0,-1,0,2,1,80,0.37,2,0
2320,0,-1,0,4,1,329,0.186,8,0
2321,0,-1,0,5,1,117,0.091,27,0
2322,0,-1,0,5,1,507,0.084,20,0
2323,0,-1,0,1,1,279,-0.096,20,0
2324,0,-1,0,4,1,261,0.673,26,0
2325,0,-1,0,5,1,413,0.317,29,0
2326,0,-1,0,2,1,750,0.701,10,0
2327,0,-1,0,5,1,764,0.636,16,0
2328,0,-1,0,4,1,477,0.844,16,0
2329,0,-1,0,4,1,62,0.447,21,0
2330,0,-1,0,4,1,202,0.95,14,0
2331,0,-1,0,5,1,71,0.705,27,0
2332,0,-1,0,4,1,481,0.285,2,0
2333,0,-1,0,1,1,751,0.724,9,0
2334,0,-1,0,4,1,403,0.93,16,0
2335,0,-1,0,4,1,499,0.025,6,0
2336,0,-1,0,2,1,525,0.901,25,0
2337,0,-1,0,2,1,713,0.181,27,0
2338,0,-1,0,3,1,392,0.292,26,0
2339,0,-1,0,5,1,176,0.543,9,0
2340,0,-1,0,4,1,682,0.312,14,0
2341,0,-1,0,5,1,102,0.012,3,0
2342,0,-1,0,4,1,730,0.81,28,0
2343,0,-1,0,3,1,103,0.119,29,0
2344,0,-1,0,5,1,193,0.105,12,0
2345,0,-1,0,4,1,538,-0.173,15,0
2346,0,-1,0,5,1,385,0.829,6,0
2347,0,-1,0,5,1,283,0.15,3,0
2348,0,-1,0,2,1,163,-0.085,26,0
2349,0,-1,0,4,1,796,0.161,22,0
2350,0,-1,0,4,1,685,0.538,22,0
2351,0,-1,0,4,1,342,0.007,3,0
2352,0,-1,0,4,1,442,0.579,14,0
2353,0,-1,0,5,1,476,0.365,21,0
2354,0,-1,0,5,1,168,0.107,26,0
2355,0,-1,0,5,1,634,0.667,19,0
2356,0,-1,0,5,1,318,-0.143,21,0
2357,0,-1,0,5,1,790,0.163,7,0
2358,0,-1,0,4,1,149,0.518,2,0
2359,0,-1,0,5,1,99,0.738,3,0
2360,0,-1,0,5,1,199,0.613,2,0
2361,0,-1,0,3,1,792,0.468,8,0
2362,0,-1,0,5,1,740,0.903,24,0
2363,0,-1,0,5,1,418,0.937,24,0
2364,0,-1,0,5,1,499,-0.1,3,0
2365,0,-1,0,3,1,474,0.249,20,0
2366,0,-1,0,5,1,134,-0.162,16,0
2367,0,-1,0,5,1,231,0.96,4,0
2368,0,-1,0,5,1,727,0.551,15,0
2369,0,-1,0,4,1,550,0.396,8,0
2370,0,-1,0,5,1,354,0.714,24,0
2371,0,-1,0,5,1,162,0.51,14,0
2372,0,-1,0,2,1,448,0.776,21,0
2373,0,-1,0,5,1,381,0.014,27,0
2374,0,-1,0,4,1,86,0.821,8,0
2375,0,-1,0,1,1,662,0.741,10,0
2376,0,-1,0,3,1,447,0.062,3,0
2377,0,-1,0,5,1,543,0.083,27,0
2378,0,-1,0,5,1,316,-0.022,22,0
2379,0,-1,0,4,1,379,0.136,3,0
2380,0,-1,0,4,1,526,-0.115,1,0
2381,0,-1,0,2,1,56,0.733,4,0
2382,0,-1,0,5,1,276,-0.034,10,0
2383,0,-1,0,3,1,715,-0.086,23,0
2384,0,-1,0,5,1,595,-0.028,11,0
2385,0,-1,0,5,1,767,-0.199,28,0
2386,0,-1,0,2,1,441,0.702,17,0
2387,0,-1,0,4,1,311,0.591,13,0
2388,0,-1,0,5,1,271,-0.033,29,0
2389,0,-1,0,4,1,130,-0.065,14,0
2390,0,-1,0,3,1,122,0.746,29,0
2391,0,-1,0,5,1,330,0.954,21,0
2392,0,-1,0,5,1,96,0.923,25,0
2393,0,-1,0,5,1,507,0.975,25,0
2394,0,-1,0,4,1,339,0.251,25,0
